,baseline,handcraft,shrinkage,hrp,equal
1983-05-16,-3.026794822710324,-2.3538669740516767,-2.3538669740516767,-4.733589645420648,-2.3538669740516767
1983-05-17,-0.6199352206421723,-0.518337782678404,-0.518337782678404,-1.0304144102433626,-0.518337782678404
1983-05-18,-0.1970348056273066,-0.125,-0.125,-0.3,-0.125
1983-05-19,-1.3168056004960849,-0.9418056004960849,-0.9418056004960849,-2.254305600496085,-0.9418056004960849
1983-05-20,-0.5,-0.375,-0.375,-0.8125,-0.375
1983-05-23,-0.4,-0.3042241264025332,-0.3042241264025332,-0.6542241264025332,-0.3042241264025332
1983-05-24,0.29372342136020935,0.2625,0.2625,0.5207758071492831,0.2625
1983-05-25,-0.0625,-0.0875,-0.0875,-0.1875,-0.0875
1983-05-26,-1.2395557184397457,-0.9687842465485395,-0.9687842465485395,-2.066728528108794,-0.9687842465485395
1983-05-27,-0.0825,-0.085,-0.085,-0.2,-0.085
1983-05-30,-0.004092945894266079,-0.0020464729471330397,-0.0020464729471330397,0.0,-0.0020464729471330397
1983-05-31,-3.5075,-3.11,-3.11,-6.2,-3.11
1983-06-01,1.5775,1.27,1.27,2.2,1.27
1983-06-02,-0.5091898926666242,-0.3483797853332484,-0.3483797853332484,-0.41256967799987265,-0.3483797853332484
1983-06-03,-0.36,-0.255,-0.255,-0.4875,-0.255
1983-06-06,0.92,0.66,0.66,1.3,0.66
1983-06-07,-1.34,-1.02,-1.02,-2.275,-1.02
1983-06-08,-1.4662431616361313,-1.13,-1.13,-2.604188194495117,-1.13
1983-06-09,0.8792071906758063,0.7887594980903446,0.7887594980903446,1.6458118055048827,0.7887594980903446
1983-06-10,0.025,-0.05,-0.05,-0.2832966678498871,-0.05
1983-06-13,2.2409123554785126,1.8404561777392563,1.8404561777392563,3.2625,1.8404561777392563
1983-06-14,-0.1772892218425759,-0.28364461092128795,-0.28364461092128795,-0.7956942235113632,-0.28364461092128795
1983-06-15,0.465,0.375,0.375,0.525,0.375
1983-06-16,0.36093823202450603,0.572969116012253,0.572969116012253,1.3125,0.572969116012253
1983-06-17,0.135,-0.18,-0.18,-0.7875,-0.18
1983-06-20,-0.835,-0.87,-0.87,-1.575,-0.87
1983-06-21,-1.375,-0.5,-0.5,0.4375,-0.5
1983-06-22,-1.219403313181433,-0.7522016565907165,-0.7522016565907165,-0.6125,-0.7522016565907165
1983-06-23,-0.3,-0.2,-0.2,-0.35,-0.2
1983-06-24,-1.182713981563766,-1.2,-1.2,-2.1036217039868848,-1.2
1983-06-27,-1.2591746242452033,-0.9020873121226017,-0.9020873121226017,-1.8,-0.9020873121226017
1983-06-28,0.6429099809976352,0.5629099809976351,0.5629099809976351,1.2,0.5629099809976351
1983-06-29,0.7443114037497303,0.5964000976058316,0.5964000976058316,1.1964000976058315,0.5964000976058316
1983-06-30,0.15,0.2175,0.2175,0.7875,0.2175
1983-07-01,0.02113255304907949,0.04346295749727226,0.04346295749727226,0.21410452589099294,0.04346295749727226
1983-07-04,-0.0020528076261242096,0.0,0.0,0.0,0.0
1983-07-05,-2.7,-1.9625,-1.9625,-4.4625,-1.9625
1983-07-06,1.16,0.5304043621486754,0.5304043621486754,0.6125,0.5304043621486754
1983-07-07,-0.8241934308346915,-0.5870967154173458,-0.5870967154173458,-1.225,-0.5870967154173458
1983-07-08,-0.7720931720594818,-0.5475,-0.5475,-1.1410245879090986,-0.5475
1983-07-11,2.447819462511374,1.2875,1.2875,0.975,1.2875
1983-07-12,-0.15354547089910311,-0.48,-0.48,-1.8,-0.48
1983-07-13,-0.08970411558907315,0.026770960342544003,0.026770960342544003,0.22147507593161717,0.026770960342544003
1983-07-14,-0.38220487970596095,-0.125,-0.125,0.375,-0.125
1983-07-15,0.9577824428090387,0.24778244280903872,0.24778244280903872,-1.0,0.24778244280903872
1983-07-18,2.135,1.17,1.17,1.496443599177031,1.17
1983-07-19,2.659333866778446,1.282695511382375,1.282695511382375,0.35,1.282695511382375
1983-07-20,3.225,1.625,1.625,0.45,1.625
1983-07-21,0.34762146822015366,0.03,0.03,-0.5,0.03
1983-07-22,2.1075768483743884,0.6675768483743887,0.6675768483743887,-0.9,0.6675768483743887
1983-07-25,-1.054869500924337,-0.37743475046216846,-0.37743475046216846,0.45,-0.37743475046216846
1983-07-26,-3.245,-1.6974847481358808,-1.6974847481358808,-0.6,-1.6974847481358808
1983-07-27,0.6775423019895159,0.24251410066317197,0.24251410066317197,-0.15,0.24251410066317197
1983-07-28,1.85,0.5,0.5,-1.1,0.5
1983-07-29,-1.255,-0.76,-0.76,-0.75,-0.76
1983-08-01,3.175,1.375,1.375,-0.05,1.375
1983-08-02,1.035,0.495,0.495,0.14648134737194646,0.495
1983-08-03,2.44970426110244,1.0538338222496355,1.0538338222496355,-0.0375,1.0538338222496355
1983-08-04,-1.7612141631160556,-0.8201563924497172,-0.8201563924497172,-1.0125,-0.8201563924497172
1983-08-05,2.8875,1.3875,1.3875,0.1125,1.3875
1983-08-08,-1.0875,-0.5875,-0.5875,-0.4125,-0.5875
1983-08-09,-0.8901891616563985,-0.3875,-0.3875,0.18399917936488042,-0.3875
1983-08-10,3.8972479271885203,1.7,1.7,-0.2,1.7
1983-08-11,0.3975,0.2775,0.2775,0.375,0.2775
1983-08-12,0.2625,0.2625,0.2625,0.525,0.2625
1983-08-15,4.556886991973735,2.1596934959868674,2.1596934959868674,0.7221934959868674,2.1596934959868674
1983-08-16,-1.3390150355885742,-0.5575489225343769,-0.5575489225343769,0.02440305261492376,-0.5575489225343769
1983-08-17,-2.075,-0.775,-0.775,0.35,-0.775
1983-08-18,-3.857872259058521,-1.775,-1.775,-0.51,-1.775
1983-08-19,2.09711552397421,0.89711552397421,0.89711552397421,-0.10288447602579007,0.89711552397421
1983-08-22,4.6625,2.2625,2.2625,0.925,2.2625
1983-08-23,2.2136407661818374,0.8995469220606124,0.8995469220606124,-0.175,0.8995469220606124
1983-08-24,-1.5729696164479892,-0.67,-0.67,0.09646836197850601,-0.67
1983-08-25,-1.768519410216845,-0.83,-0.83,-0.45,-0.83
1983-08-26,1.97,0.8275,0.8275,-0.0375,0.8275
1983-08-29,-2.915,-1.2990970707122673,-1.2990970707122673,-1.2375,-1.2990970707122673
1983-08-30,-4.0,-2.0,-2.0,-0.3,-2.0
1983-08-31,2.5468781780187477,1.0468781780187477,1.0468781780187477,-0.45,1.0468781780187477
1983-09-01,-1.8262918587997998,-0.6731459293998999,-0.6731459293998999,0.375,-0.6731459293998999
1983-09-02,1.585,0.595,0.595,-0.2625,0.595
1983-09-05,0.0,0.0,0.0,0.0,0.0
1983-09-06,2.51,1.52,1.52,1.125,1.52
1983-09-07,-0.03,0.24,0.24,0.675,0.24
1983-09-08,0.34865410828272775,0.08182705414136389,0.08182705414136389,-0.1875,0.08182705414136389
1983-09-09,1.2422935421221657,0.6486467710610829,0.6486467710610829,0.25932338553054146,0.6486467710610829
1983-09-12,-0.6845462999728232,-0.07818209999094106,-0.07818209999094106,0.5875,-0.07818209999094106
1983-09-13,-2.575,-1.175,-1.175,-0.2125,-1.175
1983-09-14,-2.275,-1.295,-1.295,-0.8610773948963976,-1.295
1983-09-15,-4.478256129771005,-2.098256129771005,-2.098256129771005,-0.62,-2.098256129771005
1983-09-16,2.5984729906565556,1.481736495328278,1.481736495328278,1.13,1.481736495328278
1983-09-19,4.406774058343702,2.073387029171851,2.073387029171851,0.3766935145859255,2.073387029171851
1983-09-20,-0.5132311970087454,-0.06661559850437271,-0.06661559850437271,0.6,-0.06661559850437271
1983-09-21,3.0,1.2,1.2,-0.4,1.2
1983-09-22,-2.683395711741793,-1.06,-1.06,0.4,-1.06
1983-09-23,-1.3138834632278662,-0.34341753279285203,-0.34341753279285203,0.9963691351506899,-0.34341753279285203
1983-09-26,-0.885,-0.38,-0.38,0.625,-0.38
1983-09-27,1.02,0.4563600555589269,0.4563600555589269,-0.5,0.4563600555589269
1983-09-28,-1.6275,-0.9075,-0.9075,-0.3125,-0.9075
1983-09-29,0.72,0.36,0.36,-0.0036206378004865784,0.36
1983-09-30,1.0354413060706975,0.6525,0.6525,0.5214196864723293,0.6525
1983-10-03,-0.7234811957730573,-0.39356502559638185,-0.39356502559638185,-0.35,-0.39356502559638185
1983-10-04,-1.6870080669453458,-0.7235040334726729,-0.7235040334726729,-0.003550676517738912,-0.7235040334726729
1983-10-05,2.456430484740505,1.695,1.695,2.2,1.695
1983-10-06,0.48,0.21,0.21,0.0,0.21
1983-10-07,-1.415,-0.755,-0.755,-0.6,-0.755
1983-10-10,-1.0875,-0.725,-0.725,-1.1,-0.725
1983-10-11,-0.6620248004361857,-0.7885124002180929,-0.7885124002180929,-2.2,-0.7885124002180929
1983-10-12,-0.731013294965391,-0.39,-0.39,-0.3,-0.39
1983-10-13,2.912891151995127,1.0364455759975635,1.0364455759975635,-0.8,1.0364455759975635
1983-10-14,-0.8853180166115743,-0.07712720664462969,-0.07712720664462969,1.3,-0.07712720664462969
1983-10-17,-0.04,0.345,0.345,1.6,0.345
1983-10-18,-1.665,-0.955,-0.955,-1.0,-0.955
1983-10-19,0.065,0.255,0.255,1.0,0.255
1983-10-20,-0.549645195485642,-0.263572597742821,-0.263572597742821,-0.1,-0.263572597742821
1983-10-21,1.0053538585036739,0.646426929251837,0.646426929251837,0.9,0.646426929251837
1983-10-24,-3.253571672816315,-2.253571672816315,-2.253571672816315,-3.6,-2.253571672816315
1983-10-25,0.828042785289512,0.2963441346522223,0.2963441346522223,-0.5108844727030216,0.2963441346522223
1983-10-26,-3.4125,-1.4625,-1.4625,-0.075,-1.4625
1983-10-27,0.29670935211939414,0.1089031173731314,0.1089031173731314,-0.0635968826268686,0.1089031173731314
1983-10-28,-0.275,-0.165,-0.165,-0.15,-0.165
1983-10-31,-0.16610529776080998,-0.2175,-0.2175,-0.525,-0.2175
1983-11-01,0.842841702548224,0.5139208512741119,0.5139208512741119,0.6678338482889564,0.5139208512741119
1983-11-02,1.7628248412946486,0.7714124206473243,0.7714124206473243,-0.09,0.7714124206473243
1983-11-03,-0.21,-0.2275,-0.2275,-0.7775,-0.2275
1983-11-04,0.5428321988886003,0.05891609944430017,0.05891609944430017,-1.0875,0.05891609944430017
1983-11-07,2.0892859934580215,1.0089286644860072,1.0089286644860072,0.3375,1.0089286644860072
1983-11-08,2.081428664486007,0.9914286644860072,0.9914286644860072,0.415,0.9914286644860072
1983-11-09,-1.8642814746387004,-0.9235703686596751,-0.9235703686596751,-0.405,-0.9235703686596751
1983-11-10,0.6028586588196893,0.5625,0.5625,1.6525,0.5625
1983-11-11,-1.88,-0.6,-0.6,1.66,-0.6
1983-11-14,-1.93,-1.0875,-1.0875,-1.1775,-1.0875
1983-11-15,2.029961738859922,0.8945200248122965,0.8945200248122965,-0.2910225786632665,0.8945200248122965
1983-11-16,-3.02,-1.3875,-1.3875,-0.1775,-1.3875
1983-11-17,0.66,0.3,0.3,0.02,0.3
1983-11-18,-1.8,-0.8625,-0.8625,-0.3125,-0.8625
1983-11-21,-0.7886000896017866,-0.15,-0.15,1.18,-0.15
1983-11-22,-0.1608030627451182,0.1427979581699212,0.1427979581699212,1.2,0.1427979581699212
1983-11-23,2.475633177272235,1.1078165886361173,1.1078165886361173,-0.105,1.1078165886361173
1983-11-24,-0.007182361240263405,-0.010695069506185555,-0.010695069506185555,0.0,-0.010695069506185555
1983-11-25,1.715,0.945,0.945,0.6475,0.945
1983-11-28,-0.505,-0.615,-0.615,-1.22,-0.615
1983-11-29,-0.09218342851526277,0.2414082857423686,0.2414082857423686,0.86,0.2414082857423686
1983-11-30,-2.266394402475895,-1.2206972012379473,-1.2206972012379473,-0.745,-1.2206972012379473
1983-12-01,1.306434089655934,0.5264340896559342,0.5264340896559342,-0.145,0.5264340896559342
1983-12-02,-2.4435290762024655,-1.66,-1.66,-1.7835290762024656,-1.66
1983-12-05,-3.6071461303855465,-1.65,-1.65,-0.075,-1.65
1983-12-06,-1.4375,-0.61,-0.61,0.07,-0.61
1983-12-07,1.625,0.58,0.58,-0.56,0.58
1983-12-08,-1.1946354503008665,-0.86,-0.86,-1.505,-0.86
1983-12-09,2.275,1.0,1.0,-0.15,1.0
1983-12-12,1.335,0.74,0.74,0.62,0.74
1983-12-13,-1.2335707349986869,-0.82,-0.82,-1.21,-0.82
1983-12-14,0.7192902537145816,0.2364300845715272,0.2364300845715272,-0.38,0.2364300845715272
1983-12-15,1.5982203382861089,0.8178601691430544,0.8178601691430544,0.525,0.8178601691430544
1983-12-16,-0.6642601950791758,-0.032130097539587864,-0.032130097539587864,1.175,-0.032130097539587864
1983-12-19,4.621499075737534,2.125,2.125,0.275,2.125
1983-12-20,-0.024955986487029142,-0.010695422780155344,-0.010695422780155344,0.0,-0.010695422780155344
1983-12-21,-0.86,-0.28,-0.28,0.38,-0.28
1983-12-22,1.0764501544090497,0.79,0.79,1.11,0.79
1983-12-23,2.2587407799579293,0.9193703899789647,0.9193703899789647,-0.255,0.9193703899789647
1983-12-26,0.0,0.0,0.0,0.0,0.0
1983-12-27,1.35,0.855,0.855,0.915,0.855
1983-12-28,-2.1,-1.275,-1.275,-1.225,-1.275
1983-12-29,-0.05,0.115,0.115,0.495,0.115
1983-12-30,0.3718064179403169,0.05590320897015845,0.05590320897015845,-0.3935241977574604,0.05590320897015845
1984-01-02,-0.02816603419176458,-0.010562262821911713,-0.010562262821911713,0.0,-0.010562262821911713
1984-01-03,-5.67,-2.73,-2.73,-0.84,-2.73
1984-01-04,0.22,0.43,0.43,1.19,0.43
1984-01-05,1.1118524611988068,0.49592623059940344,0.49592623059940344,0.03,0.49592623059940344
1984-01-06,4.959446883342161,2.436482294447387,2.436482294447387,0.81,2.436482294447387
1984-01-09,-4.977182493869579,-2.3126105559983037,-2.3126105559983037,-0.4134392706733112,-2.3126105559983037
1984-01-10,3.0966183574457222,1.558388545896257,1.558388545896257,0.9664787976358734,1.558388545896257
1984-01-11,0.5575,0.0775,0.0775,-0.5509241319319114,0.0775
1984-01-12,-0.4951027574843144,-0.3245411029937258,-0.3245411029937258,-0.38,-0.3245411029937258
1984-01-13,0.01936942274678596,1.0869334565194966,1.0869334565194966,3.841477818839832,1.0869334565194966
1984-01-16,-10.278456873618918,-4.465956873618917,-4.465956873618917,0.0680862527621658,-4.465956873618917
1984-01-17,4.414684171267562,1.823738523434784,1.823738523434784,-0.4635585751204013,1.823738523434784
1984-01-18,-0.1315004315373857,-0.16700021576869284,-0.16700021576869284,-0.495,-0.16700021576869284
1984-01-19,-0.1625,-0.01,-0.01,0.2865547458460039,-0.01
1984-01-20,-0.792411136446875,-0.450409007947884,-0.450409007947884,-0.468444553369134,-0.450409007947884
1984-01-23,0.9701654204473036,0.540535210093665,0.540535210093665,0.39159500025997357,0.540535210093665
1984-01-24,4.311114969415671,1.9306024074726462,1.9306024074726462,-0.04090387349886648,1.9306024074726462
1984-01-25,-3.0689994341542075,-1.3719036342558508,-1.3719036342558508,-0.06840377571729883,-1.3719036342558508
1984-01-26,-0.6113836709423434,-0.14449431524166678,-0.14449431524166678,0.4641078019201568,-0.14449431524166678
1984-01-27,-0.5033910047707907,-0.27089100477079076,-0.27089100477079076,-0.19178200954158142,-0.27089100477079076
1984-01-30,-0.9547649135215511,-0.5803277796834985,-0.5803277796834985,-0.6183906458454459,-0.5803277796834985
1984-01-31,-2.4338942750266157,-1.106947137513308,-1.106947137513308,-0.058389953735351316,-1.106947137513308
1984-02-01,1.5716093603714627,0.8841093603714627,0.8841093603714627,0.6932187207429255,0.8841093603714627
1984-02-02,2.61,1.94,1.94,3.02,1.94
1984-02-03,-0.2819385107165398,-0.25,-0.25,-0.5033931634108892,-0.25
1984-02-06,0.7451460539776873,-0.2554123676133876,-0.2554123676133876,-2.0975,-0.2554123676133876
1984-02-07,0.2716581523217451,-0.0033418476782549242,-0.0033418476782549242,-0.46834184767825493,-0.0033418476782549242
1984-02-08,-2.3423096947761874,-1.1194238779104748,-1.1194238779104748,-0.265,-1.1194238779104748
1984-02-09,-0.8033349685432407,-0.5883349685432406,-0.5883349685432406,-0.9083349685432407,-0.5883349685432406
1984-02-10,-2.4125,-1.78,-1.78,-2.630841370916199,-1.78
1984-02-13,-1.8013205512698853,-1.6319102756349426,-1.6319102756349426,-3.25,-1.6319102756349426
1984-02-14,-0.6963255021816205,0.24808724890918973,0.24808724890918973,2.213202772874753,0.24808724890918973
1984-02-15,0.7344342493594567,0.5131278945329741,0.5131278945329741,0.6888722422536084,0.5131278945329741
1984-02-16,-0.006907764809503,0.0,0.0,0.0,0.0
1984-02-17,-7.188852443232734,-3.886926221616367,-3.886926221616367,-2.785,-3.886926221616367
1984-02-20,-0.05886744027392526,-0.02423953423043981,-0.02423953423043981,-0.0034627906043485437,-0.02423953423043981
1984-02-21,1.4175,0.89,0.89,0.9525,0.89
1984-02-22,2.2240387643865205,0.8665387643865203,0.8665387643865203,-0.5175,0.8665387643865203
1984-02-23,-5.241758531367105,-3.2853965134430445,-3.2853965134430445,-3.6175,-3.2853965134430445
1984-02-24,1.7172918023506187,1.3132535396312395,1.3132535396312395,2.0659305538237196,1.3132535396312395
1984-02-27,0.03345897675186533,-0.3707705116240673,-0.3707705116240673,-1.4490410232481346,-0.3707705116240673
1984-02-28,-1.2468854542343681,-0.723442727117184,-0.723442727117184,-0.57,-0.723442727117184
1984-02-29,4.414666330350075,2.396555443450025,2.396555443450025,1.45,2.396555443450025
1984-03-01,-0.05372740442822488,-0.1884318511070562,-0.1884318511070562,-0.545,-0.1884318511070562
1984-03-02,3.315,1.885,1.885,1.2925,1.885
1984-03-05,0.15,-0.5,-0.5,-1.9,-0.5
1984-03-06,-0.8004330060805463,-0.5268110020268488,-0.5268110020268488,-0.56,-0.5268110020268488
1984-03-07,-2.2834064833162127,-1.6834064833162128,-1.6834064833162128,-2.22,-1.6834064833162128
1984-03-08,0.8681996089207162,0.27159980446035814,0.27159980446035814,-0.3925,0.27159980446035814
1984-03-09,1.962993587943235,0.733197435177294,0.733197435177294,-0.51,0.733197435177294
1984-03-12,2.15319616989545,1.1365980849477249,1.1365980849477249,0.58,1.1365980849477249
1984-03-13,-0.4938041305178533,-0.3052017702219371,-0.3052017702219371,-0.28340059007397905,-0.3052017702219371
1984-03-14,1.5982445481070824,0.4316222740535412,0.4316222740535412,-0.9025,0.4316222740535412
1984-03-15,-2.135272011084634,-0.928191345028102,-0.928191345028102,0.0775,-0.928191345028102
1984-03-16,-1.6383786685141057,-0.9183786685141057,-0.9183786685141057,-0.8580469068634577,-0.9183786685141057
1984-03-19,0.12,-0.35,-0.35,-1.72,-0.35
1984-03-20,1.697060295009977,0.8183808217867957,0.8183808217867957,0.28698906232978333,0.8183808217867957
1984-03-21,2.064336068675847,0.9745622704892888,0.9745622704892888,0.1625,0.9745622704892888
1984-03-22,2.3701737257721645,0.9933912419240548,0.9933912419240548,-0.3930085755932883,0.9933912419240548
1984-03-23,0.7298186142224877,0.2601556472655289,0.2601556472655289,-0.28299268030857,0.2601556472655289
1984-03-26,4.214016555454111,2.0306890537386755,2.0306890537386755,0.5142287777685555,2.0306890537386755
1984-03-27,0.455,0.175,0.175,-0.16,0.175
1984-03-28,-1.67,-0.5875,-0.5875,0.8995458839992155,-0.5875
1984-03-29,-4.695,-2.025,-2.025,0.315,-2.025
1984-03-30,2.373707093498247,0.7999809304436653,0.7999809304436653,-1.2631273836945418,0.7999809304436653
1984-04-02,7.386872636659985,3.319372636659985,3.319372636659985,0.085,3.319372636659985
1984-04-03,4.0350901954167275,1.647181512321455,1.647181512321455,-0.65,1.647181512321455
1984-04-04,0.9119109275977483,0.3675,0.3675,-0.195,0.3675
1984-04-05,-5.127580098840801,-2.1903222771337787,-2.1903222771337787,0.3,-2.1903222771337787
1984-04-06,-1.591216227655122,-0.46560811382756107,-0.46560811382756107,1.2869391886172439,-0.46560811382756107
1984-04-09,3.25,1.5,1.5,0.35,1.5
1984-04-10,-1.825,-0.9,-0.9,-0.475,-0.9
1984-04-11,-2.3051049273260245,-0.9734203795428105,-0.9734203795428105,0.1820398102285948,-0.9734203795428105
1984-04-12,0.5640918752149923,0.3690918752149849,0.3690918752149849,0.75,0.3690918752149849
1984-04-13,-0.5333332040321909,-0.4891666020160906,-0.4891666020160906,-1.555,-0.4891666020160906
1984-04-16,-3.7595792354431192,-1.8058316941772503,-1.8058316941772503,-0.54,-1.8058316941772503
1984-04-17,1.9799999999999982,0.965,0.965,0.49,0.965
1984-04-18,3.6999999999999913,1.47,1.47,-1.38,1.47
1984-04-19,4.589999892521709,2.0589285253664467,2.0589285253664467,-0.545,2.0589285253664467
1984-04-20,-0.005714316422368728,0.0,0.0,0.0,0.0
1984-04-23,6.691356085591869,3.23,3.23,0.19,3.23
1984-04-24,-9.324999999999992,-4.365,-4.365,0.18,-4.365
1984-04-25,-0.009013083452102652,-0.030292197538398367,-0.030292197538398367,0.36218869426244715,-0.030292197538398367
1984-04-26,-2.2280497225415936,-1.005274861270807,-1.005274861270807,0.305,-1.005274861270807
1984-04-27,0.721200666861443,0.18300646649229566,0.18300646649229566,-1.01,0.18300646649229566
1984-04-30,0.4399999999999795,0.14499999999998975,0.14499999999998975,-0.285,0.14499999999998975
1984-05-01,1.5618324981333178,0.7621662490666589,0.7621662490666589,-0.04638699189058465,0.7621662490666589
1984-05-02,1.8318779186087613,0.8971889593043807,0.8971889593043807,-0.005155520347811682,0.8971889593043807
1984-05-03,-2.9618746104207596,-1.5179845070537112,-1.5179845070537112,-0.297688861217121,-1.5179845070537112
1984-05-04,1.065000000000007,0.3650000000000022,0.3650000000000022,-1.1627195163196606,0.3650000000000022
1984-05-07,-2.3850000000000104,-1.2600000000000036,-1.2600000000000036,-0.49750000000000344,-1.2600000000000036
1984-05-08,-0.8549999999999677,-0.2699999999999892,-0.2699999999999892,0.21750000000001082,-0.2699999999999892
1984-05-09,-4.939993872183858,-2.5624969360919243,-2.5624969360919243,-1.0175000000000092,-2.5624969360919243
1984-05-10,-3.402477024880947,-1.6500000000000028,-1.6500000000000028,-0.4400000000000028,-1.6500000000000028
1984-05-11,-4.644999999999975,-2.7499999999999916,-2.7499999999999916,-1.6849999999999912,-2.7499999999999916
1984-05-14,-1.895,-1.0274597840857942,-1.0274597840857942,-0.2475,-1.0274597840857942
1984-05-15,2.84587991350503,1.6351237718428244,1.6351237718428244,0.6549999999999973,1.6351237718428244
1984-05-16,5.731846848763788,3.1651433047308326,3.1651433047308326,0.7116377039773197,3.1651433047308326
1984-05-17,-2.2645129874135117,-1.4122564937067559,-1.4122564937067559,-0.8700000000000022,-1.4122564937067559
1984-05-18,1.370000000000009,0.8300000000000045,0.8300000000000045,0.5350000000000046,0.8300000000000045
1984-05-21,5.442530522679526,2.9025305226795304,2.9025305226795304,0.44749999999999596,2.9025305226795304
1984-05-22,-1.4224058381183404,-0.8598007273896136,-0.8598007273896136,-0.6474501818473996,-0.8598007273896136
1984-05-23,-0.18750000000001704,-0.07767527653875173,-0.07767527653875173,-0.06517527653875171,-0.07767527653875173
1984-05-24,1.2927206832649472,0.5077206832649357,0.5077206832649357,-1.0623896583675265,0.5077206832649357
1984-05-25,0.4701228672045471,0.21965746982682655,0.21965746982682655,-0.1404653973777331,0.21965746982682655
1984-05-28,-0.0138549341585039,-0.00692746707925195,-0.00692746707925195,0.0,-0.00692746707925195
1984-05-29,-1.6825000000000123,-0.9425,-0.9425,-0.385,-0.9425
1984-05-30,-1.7224999999999941,-0.6825,-0.6825,-0.3676878769739623,-0.6825
1984-05-31,-1.4696519189420503,-0.9296519189420538,-0.9296519189420538,0.0325,-0.9296519189420538
1984-06-01,1.2082621439955794,0.4003810719977817,0.4003810719977817,0.5275,0.4003810719977817
1984-06-04,-0.7345393770267202,-0.6758838251230546,-0.6758838251230546,0.23966123885501228,-0.6758838251230546
1984-06-05,-2.038710597644775,-1.0866403984298458,-1.0866403984298458,0.0029298007850771437,-1.0866403984298458
1984-06-06,-3.0956624509664703,-1.7465812254832371,-1.7465812254832371,-0.56,-1.7465812254832371
1984-06-07,1.767965934551375,0.98,0.98,-0.11,0.98
1984-06-08,-2.83919922671034,-1.5010853828758584,-1.5010853828758584,0.11297153904138058,-1.5010853828758584
1984-06-11,2.432499999999998,1.3225,1.3225,-0.235,1.3225
1984-06-12,0.7139896842980388,0.3970212495662418,0.3970212495662418,0.17,0.3970212495662418
1984-06-13,5.9125,3.1125,3.1125,0.625,3.1125
1984-06-14,-1.2805143141669744,-0.7425079523149838,-0.7425079523149838,0.215,-0.7425079523149838
1984-06-15,1.5399999999999863,0.9178276948751937,0.9178276948751937,0.7,0.9178276948751937
1984-06-18,3.602500000000017,1.9825000000000084,1.9825000000000084,0.085,1.9825000000000084
1984-06-19,4.664999999999988,2.519999999999994,2.519999999999994,-0.17709962667799686,2.519999999999994
1984-06-20,-2.699533131429827,-1.6674999999999938,-1.6674999999999938,-1.4949999999999937,-1.6674999999999938
1984-06-21,-1.9064144071658276,-1.116414407165831,-1.116414407165831,-0.46256961736910823,-1.116414407165831
1984-06-22,-0.942500000000001,-0.5325000000000005,-0.5325000000000005,-0.155,-0.5325000000000005
1984-06-25,-2.831944984303755,-1.5419449843037574,-1.5419449843037574,-0.05,-1.5419449843037574
1984-06-26,-3.042499999999996,-1.752499999999998,-1.752499999999998,-0.325,-1.752499999999998
1984-06-27,0.3150000000000091,0.19500000000000453,0.19500000000000453,0.15,0.19500000000000453
1984-06-28,0.6424999999999783,0.35249999999998916,0.35249999999998916,-0.075,0.35249999999998916
1984-06-29,7.54729487645767,4.204606047174116,4.204606047174116,0.20363513359937585,4.204606047174116
1984-07-02,-0.7524089109101633,-0.4482300123869664,-0.4482300123869664,-0.04202555693188485,-0.4482300123869664
1984-07-03,-3.5399999999999805,-2.06999999999999,-2.06999999999999,0.23711086697416073,-2.06999999999999
1984-07-04,-0.006079181357513231,-0.004052787571675489,-0.004052787571675489,0.0,-0.004052787571675489
1984-07-05,-4.117500000000004,-2.4425000000000017,-2.4425000000000017,-0.1825,-2.4425000000000017
1984-07-06,0.8099999999999944,0.48788068924288586,0.48788068924288586,0.08,0.48788068924288586
1984-07-09,3.155000000000016,1.895000000000008,1.895000000000008,0.53,1.895000000000008
1984-07-10,-3.0100000000000224,-1.6621825041403329,-1.6621825041403329,-0.18296559586629518,-1.6621825041403329
1984-07-11,-2.1893734001924128,-1.3221867000962064,-1.3221867000962064,-0.245,-1.3221867000962064
1984-07-12,1.6449999999999876,1.034999999999994,1.034999999999994,0.5,1.034999999999994
1984-07-13,-0.804999999999984,-0.45499999999999197,-0.45499999999999197,0.28,-0.45499999999999197
1984-07-16,-0.7675000000000011,-0.42750000000000055,-0.42750000000000055,-0.007384165406723575,-0.42750000000000055
1984-07-17,0.13564673247941147,0.05782336623970573,0.05782336623970573,-0.2600000000000125,0.05782336623970573
1984-07-18,0.7553283127360501,0.46733292000769916,0.46733292000769916,0.2570046072716536,0.46733292000769916
1984-07-19,0.742827488378037,0.6099999999999982,0.6099999999999982,0.47499999999999826,0.6099999999999982
1984-07-20,-2.047046699830661,-1.4871669534384657,-1.4871669534384657,-0.7224999999999909,-1.4871669534384657
1984-07-23,-0.4649999999999966,-0.1949999999999989,-0.1949999999999989,0.3375000000000012,-0.1949999999999989
1984-07-24,-1.5000000000000187,-1.0400000000000063,-1.0400000000000063,0.05499999999999373,-1.0400000000000063
1984-07-25,-0.4499999999999898,-0.08499999999999654,-0.08499999999999654,1.7450000000000032,-0.08499999999999654
1984-07-26,2.0150000000000103,1.1150000000000035,1.1150000000000035,1.0725000000000036,1.1150000000000035
1984-07-27,-1.1693318898941818,-0.6300000000000097,-0.6300000000000097,-0.3425000000000097,-0.6300000000000097
1984-07-30,0.1399999999999983,0.05999999999999946,0.05999999999999946,-0.7030983680266346,0.05999999999999946
