,handcraft,shrinkage,hrp,equal,fw_handcraft,fw_shrinkage,fw_hrp,fw_equal
2009-06-02,0.12608255320446746,0.08750000000000109,0.22016566330888632,0.1874982165133543,0.03445646393954057,0.07641292787907833,-0.11663060818138063,-0.012337072120924292
2009-06-03,1.7801487978879382,1.7894999999999626,0.947898797887938,1.680499999999963,0.7032499999999807,-1.2473512021120075,-1.8416012021119883,-2.2419524042239947
2009-06-04,-2.0270000000000037,-2.3664112293163764,-1.0385000000000033,-2.2324112293163765,-1.0495000000000012,1.414177541367258,2.2972185232361833,3.024807800404716
2009-06-05,-1.7868693387227441,-1.7868693387227441,-1.3003002322075303,-1.777499999999992,-0.9287499999999951,0.04499999999999804,0.5532069027041034,0.8937499999999942
2009-06-08,-0.532999999999987,-0.532999999999987,-0.49649999999999517,-0.32699999999998647,-0.30618328759172597,-0.44448002763793537,0.22601997236205912,-0.3759800276379421
2009-06-09,-0.2414071514347997,-0.24864292699699303,-0.6150000000000106,-0.13500000000002063,-0.4622357755621936,-0.525304446136133,-0.34030444613612254,-0.37530444613612274
2009-06-10,0.07576668958460292,0.20799999999995133,0.1749035149035627,0.010590595458980289,0.2579999999999405,0.29078159772182993,0.41278159772187867,0.19978159772183898
2009-06-11,0.904500000000051,0.904500000000051,1.293500000000071,0.8830000000000304,0.6420000000000611,-0.03099999999995921,-1.1544109062552395,-0.4851105741067809
2009-06-12,1.0680000000000116,1.0680000000000116,0.7040000000000118,1.2470000000000117,0.45800000000000035,-0.09400000000002265,-0.23821018349905843,-1.0872101834990695
2009-06-15,1.2424999999999864,1.2424999999999864,0.7424999999999865,1.5299999999999867,0.4999999999999997,-0.01885259737355946,-0.18249369041038174,-1.231588332982866
2009-06-16,0.22625000000000386,0.22625000000000386,0.1462500000000044,0.3625000000000033,0.01000000000000158,-0.07406781721582956,-0.10743297981472792,-0.26031781721583236
2009-06-17,0.1332500000000167,0.1332500000000167,0.2572500000000166,0.18550000000001682,0.013179126302057345,-0.31613202111097527,-0.44013202111097516,-0.4813820211109922
2009-06-18,-0.5432500000000393,-0.5432500000000393,-0.6472500000000391,-1.0705000000000395,0.28800000000000053,0.49600000000000016,0.5936513695176111,1.224283709241776
2009-06-19,0.5507500000000376,0.5507500000000376,0.499750000000037,0.6605000000000384,0.34839796470578294,0.4589999999999993,0.5536500812941223,0.2899999999999602
2009-06-22,1.2242499999999756,1.2242499999999756,0.9402499999999757,1.5344999999999753,1.1080000000000005,1.3873578628049157,1.6713578628049155,1.0213578628049407
2009-06-23,-0.005499999999993952,-0.005499999999993952,0.07850000000000618,0.11800000000000593,-0.23799999999999966,-0.4201663052739572,-0.49864547848155333,-0.38364547848155905
2009-06-24,0.2042499999999939,0.1957253910408445,0.23672539104084422,0.00949999999999427,0.35947539104084963,0.39007210205953624,0.28,0.22000000000000508
2009-06-25,1.3047207926364974,1.428249999999985,1.4372499999999855,1.5954999999999846,0.9470000000000014,1.4592500000000013,0.9146158680181332,0.49461586801814955
2009-06-26,-0.10574999999998304,-0.10574999999998304,-0.07474999999998344,0.054500000000017375,-0.36239801350033707,-0.3654799879349931,-0.4825625457829557,-0.4727299879350108
2009-06-29,0.7307499999999807,0.7307499999999807,0.6347499999999802,0.565499999999981,0.9907499999999987,1.2591970768440959,1.2467499999999812,1.04168984141117
2009-06-30,2.338000000000019,2.32944892160994,1.7640000000000204,1.6284489216099396,3.603000000000003,4.7640000000000216,4.700579024014808,4.2467755110463
2009-07-01,0.012000000000005048,-0.036400848480868615,0.09600000000000464,-0.031999999999994554,-0.1080000000000012,-0.10399999999999536,-0.10799999999998869,-0.1480000000000012
2009-07-02,0.9476442459487527,0.9469935529108949,0.6174227729455208,1.28180203046168,1.3133616472657093,1.780069716490085,1.9766761149272953,1.3201414367232345
2009-07-03,0.0,0.0,0.0,-0.004985648196116234,-0.0060995372749764395,-0.0060995372749764395,-0.013325939860138199,-0.021263483783562735
2009-07-06,0.9629999999999977,0.9629999999999977,0.6539999999999981,0.9629999999999977,1.448999999999998,1.9699999999999953,2.3229999999999946,1.978999999999998
2009-07-07,0.5219999999999984,0.5136831110005501,0.22599999999999726,0.6969999999999984,0.7359999999999973,0.9817484668161751,1.4120653558156258,1.0710653558156227
2009-07-08,0.10054355036887003,0.1386448115887344,-0.17660126121986566,0.6529999999999987,-0.08660126121986567,0.21968343570877918,0.7295772482400895,0.2224373629001802
2009-07-09,-1.175500000000016,-1.175500000000016,-0.7002500000000148,-1.0666451104019803,-1.0501013085622661,-1.801347727526503,-1.6688156125612217,-1.4039490360887357
2009-07-10,0.6218387238956202,0.6199290771325312,0.126499999999998,0.7049290771325313,0.36242907713253114,1.2859999999999996,1.7820000000000014,1.0715000000000006
2009-07-13,-0.8760672820204807,-0.8391673954202423,-0.7270672820204833,-0.8679999999999961,-0.7540225464590028,-0.865855151038754,-0.481855151038753,-0.4588551510387558
2009-07-14,-1.6194999999999544,-1.6194999999999544,-1.1597499999999763,-1.4994999999999545,-1.6047839386941962,-2.0172893374447436,-1.8412893374447452,-1.5455393374447663
2009-07-15,0.5194999999999913,0.5194999999999913,1.3397499999999956,0.35949999999999127,1.1219276168589802,-0.4725394809979726,-1.6954045357903826,-0.39807238314102006
2009-07-16,1.6080000000000412,1.6000483967261168,1.0840000000000187,1.3582629347395254,2.3860000000000423,2.740439673109808,2.942613876647355,2.784088007168385
2009-07-17,-0.5380000000000456,-0.6630000000000456,0.26599999999997836,-0.7270000000000458,-1.291000000000046,-1.4900000000000233,-2.0030000000000006,-2.0030000000000006
2009-07-20,0.5855000000000471,0.5405000000000472,0.3177500000000241,0.584500000000047,0.10850627465501574,-0.05575274420604685,-0.2806269123331001,-0.2806269123331001
2009-07-21,2.1190549741637867,2.361999999999966,1.318499999999983,1.9700549741637863,2.5117455408048475,2.417800514968668,1.8444910816097462,1.841300514968702
2009-07-22,0.26750000000000473,0.26750000000000473,0.6162500000000033,0.05250000000000418,0.5162500000000025,0.731250000000003,1.0339518271169574,0.9368908285977547
2009-07-23,-3.9644999999999717,-3.9644999999999717,-2.4522499999999887,-3.62049999999997,-4.112273554869437,-4.452949531374118,-4.243250000000003,-4.289250000000002
2009-07-24,1.8469999999999696,1.8469999999999696,1.1534999999999878,1.6629999999999683,2.3827630642327615,2.2954500798316984,2.2637541618760446,2.317804082044332
2009-07-27,-1.3725000000000116,-1.3725000000000116,-1.0062500000000059,-1.1925000000000112,-1.4762500000000058,-1.5262500000000059,-1.1100000000000003,-1.1900000000000002
2009-07-28,0.7449999999999629,0.7449999999999629,0.5924999999999808,0.6249999999999633,0.8724999999999812,0.904454354175835,0.719999999999999,0.7599999999999993
2009-07-29,0.05049999999999705,0.05049999999999705,-0.032250000000003935,0.05949999999999804,0.15174999999999703,0.07274999999999607,0.06899999999999606,0.14799999999999702
2009-07-30,-1.6329999999999611,-1.6329999999999611,-1.0839999999999799,-1.411999999999961,-2.2879999999999803,-1.93899999999998,-1.7434446196841547,-2.0879999999999996
2009-07-31,0.4000000000000434,0.4000000000000434,0.10750000000002179,0.4950000000000433,-0.5224999999999782,-0.3354057937366571,-0.8729057937366786,-1.0179057937366787
2009-08-03,-3.747000000000034,-3.747000000000034,-2.2435000000000174,-3.443000000000034,-3.8974288593545197,-3.03142885935452,-2.1107635252894057,-2.479928859354503
2009-08-04,0.24456894685962421,0.24456894685962421,0.1944093410317032,0.18522828789132995,0.39147828789133077,0.24354723475095783,0.11561618161058544,0.3318661816105866
2009-08-05,0.8070000000000036,0.8070000000000036,1.1875000000000038,0.6320000000000036,1.4135000000000033,1.0125000000000035,0.35091363208261667,1.021000000000002
2009-08-06,2.2054999999999545,2.201152497988547,1.7237499999999768,1.870499999999954,2.3953879625399837,1.3844024979885692,0.25640317572319116,0.938765213183184
2009-08-07,0.9976571075841926,1.1159999999999974,1.4419466347751735,0.7269999999999973,1.7249999999999992,1.2766037423593692,1.3878932695503512,1.5526037423593722
2009-08-10,0.4665000000000372,0.4665000000000372,0.2569320273224384,0.5105000000000373,0.1012500000000184,0.23510854158930203,-0.25013005689535583,-0.2442951696468401
2009-08-11,0.10850000000000914,0.10850000000000914,-0.3597499999999942,0.21950000000000888,-0.28307307876508125,-0.6867499999999976,-0.9813230787650926,-0.8720000000000019
2009-08-12,-0.2535000000000446,-0.2535000000000446,-0.027750000000023648,-0.20382373008213425,-0.23775000000002364,-0.19075000000000272,-0.3421726261718427,-0.3279999999999808
2009-08-13,1.9150000000000413,1.9106762699179514,1.4425000000000212,1.8300000000000414,1.6125000000000211,1.641616305121379,1.0391163051213588,1.0449999999999804
2009-08-14,0.8421991685196495,0.8563492823602452,0.5326969689761296,0.7616544024158173,0.7004630032560141,0.731527444535868,0.5454918608143094,0.4867595428417016
2009-08-17,0.807500000000034,0.807500000000034,0.09175000000001589,0.7835000000000343,0.4517500000000159,0.2113218677285343,0.41411686104279277,0.3198033208976181
2009-08-18,-0.32750000000004703,-0.32750000000004703,-0.024383031619669714,-0.34850000000004694,-0.06175000000002385,-0.2044012248525837,-0.19686744426817393,-0.03165122485256026
2009-08-19,0.10249999999996418,0.10249999999996418,0.08405732559971556,0.1484999999999643,-0.11332962215849109,0.24592037784147341,0.04549999999994634,-0.024329622158508774
2009-08-20,0.682500000000081,0.6782455443200164,0.5862500000000819,0.5982455443200161,0.7319955443199772,0.9125000000001219,0.8925000000001213,0.7962500000000818
2009-08-21,-1.01668941268153,-0.9539087778667406,-0.39481056641626555,-0.9675000000000339,-0.3682500000000202,-0.9935000000000515,-1.1255000000000503,-0.5232500000000354
2009-08-24,-1.1324316491099213,-1.3100000000000112,-1.084190778638999,-0.870000000000012,-1.837500000000002,-1.6691907786390061,-1.541661154702143,-1.801690778638999
2009-08-25,0.9550000000000126,0.9550000000000126,0.27500000000001135,0.715000000000013,0.7150000000000043,0.7526525266296612,0.7703050532592973,0.6618716359960579
2009-08-26,-1.0,-1.0,-1.6200000000000006,-0.8257673241795279,-1.455000000000001,-1.793336167469807,-1.472504251204711,-1.6733361674698077
2009-08-27,-0.962500000000043,-0.962500000000043,-1.0525000000000408,-0.7839122179872879,-1.1134178109727653,-1.120002915093551,-0.8002629961619541,-0.9837529150935042
2009-08-28,0.0657560421587,0.071499999999995,-0.016500000000008046,0.17643024261589824,0.02033837797373517,0.10833837797373881,0.11192675594748455,0.018926755947480913
2009-08-31,-0.1549999999999428,-0.25074654312985656,-0.5749999999999582,0.1800000000000565,-0.3841603729825035,0.08083962701751185,0.3908396270174906,-0.0591603729825248
2009-09-01,0.07600000000000609,0.07600000000000609,-1.3232967711572023,0.2950000000000063,0.22180451546855132,0.9796090309371015,2.3024652397465535,1.330465239746551
2009-09-02,0.7769062680124892,0.7769062680124892,0.7041089745932171,0.9795544872966282,0.6683044872966184,0.7138522379104573,0.676009181242932,0.5952504571945864
2009-09-03,0.25874999999998183,0.25874999999998183,0.406740749118821,0.14299074911881599,0.41524717715223963,0.09955374089575328,0.02384657552125358,0.15754449001459342
2009-09-04,1.3274999999999255,1.3202493860196418,1.9129999999999308,0.7734999999999073,1.5027850422162867,-0.07796557176402044,-1.0965000000000906,-0.27846557176401415
2009-09-07,-0.004196659734552441,-0.004196659734552441,-0.004196659734552441,0.0,0.0,-0.015560683208877497,-0.04328873659301583,-0.015560683208877497
2009-09-08,0.05125000000007181,0.026250000000071806,0.24250000000007366,0.051250000000094546,-0.15249999999993,-0.3687499999999091,-0.5224999999999336,-0.5224999999999109
2009-09-09,-1.0197499999999995,-1.0647499999999996,-1.2714999999999999,-0.9639358367408036,-0.7576315150017054,-0.498438103926811,-0.20282837535374101,-0.13864253861293585
2009-09-10,1.1445625013434197,1.0474999999999466,1.0599999999999403,1.3124999999999232,0.25999999999994106,0.3949999999999178,-0.08553731490523246,0.07999999999994142
2009-09-11,-0.5902499999999246,-0.5852499999999432,-0.40849999999994296,-0.42424999999992463,-0.8244999999999436,-0.8294999999999246,-0.9878850963193717,-0.8524999999999437
2009-09-14,-0.5610000000000164,-0.47172259783441645,-0.35900000000001364,-0.6470000000000153,-0.22300000000000986,-0.33142852488228786,-0.24928376347267253,-0.24214188173634024
2009-09-15,-4.975249999999988,-4.975249999999988,-3.4134999999999884,-3.9265526844010137,-6.089499999999992,-5.738249999999992,-5.127499999999995,-5.702499999999995
2009-09-16,1.6931499274877486,1.6931499274877486,1.733899927487753,1.34214992748775,1.9552998549755354,1.5738442461953897,1.2247597089284241,1.433874066433183
2009-09-17,1.6247500000000206,1.6247500000000206,0.8815000000000188,1.5507500000000194,1.4513953421064882,1.1896789198831015,0.7502970557114745,0.9720134779348653
2009-09-18,0.12499999999998408,0.12499999999998408,-0.03500000000001209,-0.07000000000001592,0.479999999999988,0.014999999999987995,0.0026904825568342125,0.14999999999999195
2009-09-21,-0.4535000000000646,-0.4535000000000646,-0.7590000000000507,-0.3595000000000637,-0.2770000000000484,-0.49807435118178295,-0.46557435118175233,-0.36157435118176684
2009-09-22,-0.3874999999998372,-0.3874999999998372,0.025000000000124825,-0.27249999999983815,-0.604999999999878,-0.32999999999987706,-0.33771382652370563,-0.36934332874476633
2009-09-23,0.2234999999999085,0.2234999999999085,0.21399999999992758,0.29949999999990984,-0.00800000000006862,0.09599999999993016,-0.20450000000002416,-0.20450000000002416
2009-09-24,-1.0272499999998919,-1.0272499999998919,-1.4364999999999193,-0.6739731548949027,-0.9844999999999208,-1.0934999999999204,-0.9087881949951113,-0.9017499999999711
2009-09-25,0.6334999999999366,0.6334999999999366,0.22399999999995415,0.7082496197886077,0.5219999999999523,0.3911030963184317,0.2088877117647253,0.2686335011890463
2009-09-28,0.03774999999997008,0.03774999999997008,0.1577763023395377,0.23299999999996285,-0.13450000000002238,0.003497212862367878,-0.0032507809342263985,-0.1172507809342191
2009-09-29,-0.04447298257766764,-0.038749999999907775,0.04750000000009061,0.03500000000011692,-0.10749999999993083,-0.014472982577665182,-0.07947354272623088,-0.10322298257768742
2009-09-30,-0.18649999999999722,-0.19218357485528367,-0.017176401639808138,-0.1479999999999979,-0.2448599764950967,-0.16849999999999932,-0.21050000000000138,-0.2558350750991634
2009-10-01,1.2778062798674417,1.2778062798674417,0.5409999999999016,1.817301982465798,1.382999999999904,1.8459999999998828,2.477999999999885,1.7278062798674694
2009-10-02,0.9709999999999951,0.9709999999999951,0.9137286579547215,0.7119999999999937,0.926728657954721,0.4268419378294719,0.026033922016837324,0.14503392201683865
2009-10-05,-0.9400000000000731,-0.9400000000000731,-0.5225000000000569,-0.8650000000000895,-1.0131927946381591,-0.870000000000092,-0.8755534790620765,-0.783192794638178
2009-10-06,-1.7706821403454633,-1.7649999999999137,-0.9106821403454811,-1.5949999999998956,-1.9999999999999127,-1.6499999999998944,-2.0440195979472144,-1.5499999999998935
2009-10-07,1.8431355416211082,1.7443223966544306,1.6925000000001171,1.7413190706187782,1.265635541621084,1.4191223719309911,1.1557026821371272,0.9716223719309898
2009-10-08,-1.01500000000013,-1.1000000000001302,-0.49000000000010996,-1.3700000000001502,-1.0618689631284945,-1.339909705892269,-1.2749097058922472,-1.349909705892267
2009-10-09,-2.325000000000119,-2.290000000000119,-1.9100000000000996,-2.8100000000001395,-1.7600000000000997,-2.394876557551774,-2.268151883499813,-1.979876557551774
2009-10-12,-1.9,-2.28,-1.52,-1.52,-1.5239894666056801,-0.39174319217402287,-0.017383295776933136,-0.017383295776933136
2009-10-13,2.1200000000002497,2.1030732862589647,1.935000000000208,2.325000000000291,1.628073286258923,1.9580732862589234,1.521146572517556,1.3230732862588814
2009-10-14,-1.5010000000001344,-1.5010000000001344,-0.970000000000111,-1.9820000000001576,-1.157000000000112,-0.8779913277984381,-0.3279913277983928,-0.6719131146616498
2009-10-15,-0.025896046553906787,-0.018999999999873306,-0.02374999999989559,-0.4203354188169876,-0.2026297739819239,-0.8783552014815108,-1.0052091549275206,-1.0221237361103608
2009-10-16,0.7989999999998709,0.8121168529353567,0.5843668529353798,0.8629999999998478,0.5712683361469824,0.2286168529354049,-0.020763922806495597,0.21178970331924257
2009-10-19,-0.09900000000011028,-0.09900000000011028,0.2672560003735687,-0.22800000000012668,0.5562499999999063,1.5394999999999204,1.6688070242995188,1.6608070242995037
2009-10-20,0.9940000000002506,0.9940000000002506,0.5935000000002119,1.131056857199757,0.6235574679452983,0.13300000000017342,-0.2820332388098549,-0.0954425320548232
2009-10-21,-1.5640000000002483,-1.5640000000002483,-0.8110000000002082,-1.6269503827696823,-0.6560000000002083,0.25199999999983136,0.8054093522564093,0.6714093522564101
2009-10-22,-0.3889446062405895,-0.3889446062405895,-0.24019460624058778,-0.3250000000000017,-0.16818324916514948,0.05162214459426388,0.14556675083485282,0.12162214459426388
2009-10-23,-1.5700000000000056,-1.5700000000000056,-1.8080000000000078,-1.3760000000000043,-1.6179516105444862,-2.0499516105444897,-1.8618819543124898,-1.858931883386976
2009-10-26,-1.244999999999914,-1.244999999999914,-1.7287499999999243,-1.594999999999897,-2.5546893734692433,-3.6704575809815525,-3.4981863714723738,-3.8924181639600817
2009-10-27,2.4100000000001622,2.4100000000001622,1.9375000000001306,2.4750000000001866,1.5005212852963965,1.278675807862286,0.6983094510350378,0.6956336549455743
2009-10-28,0.6649999999998524,0.6649999999998524,0.38674999999988036,0.8059999999998256,0.26649999999990476,0.23749999999992916,-0.13430810359225126,0.031331158742597884
2009-10-29,-0.6999999999999932,-0.6999999999999932,0.4295000000000038,-0.8609999999999909,0.8660000000000029,0.6290112731330454,-0.4420480589069585,0.6159725304501011
2009-10-30,2.0350000000000286,2.0350000000000286,0.851750000000024,2.1260000000000328,0.0874975949545809,0.6714499216586074,0.8651951115677257,0.14024759495457106
2009-11-02,-2.1071300092207412,-2.11294376166936,-1.8579999999999142,-1.6959999999998756,-0.9399999999999309,-0.8415583548489186,-0.7044941548029562,-0.34755835484893605
2009-11-03,-1.2650000000001247,-1.1337500000001248,-0.9829002531187818,-1.3790000000001474,-0.5025000000000814,-0.5465000000000826,-0.7556371709086431,-0.21323691778996143
2009-11-04,-0.18499999999998135,-0.05374999999998136,-0.1067499999999855,-0.2531386944529367,-0.13648473148732088,-0.1656386944529469,-0.2157773889059083,-0.19852738890590865
2009-11-05,0.7249999999999845,0.6249999999999846,0.28799999999998804,0.7159999999999813,0.2309999999999899,0.0959999999999899,0.1277516556702603,-0.17200000000000792
2009-11-06,0.6799999999999886,0.5424999999999885,0.08749999999999172,0.7449999999999858,0.14499999999999263,0.014999999999992634,0.00037265477535817094,-0.19462734522464364
2009-11-09,0.23000000000014406,0.18625000000014405,0.9362500000001164,0.45000000000017026,0.6425000000000952,1.0163437427704831,0.2914223483077361,0.9225937427704607
2009-11-10,-0.03395336674944434,-0.04875000000025277,0.13324999999978915,0.07399999999970523,0.11649999999983143,0.07503210270912873,-0.059128803112938486,0.08684289656865567
2009-11-11,1.1000000000000048,1.0087500000000058,1.1837500000000083,1.0950000000000046,0.7275000000000048,0.6246519032610305,0.43593305856803366,0.43093305856803366
2009-11-12,0.4638437071168192,0.48315487039595023,0.2717500000001037,0.476000000000151,0.22850000000008458,0.21181699444906235,0.2015669944490634,0.0365669944490412
2009-11-13,0.4555251846772677,0.6064067649774707,0.7880551258579555,0.4507268941465785,0.4182092254835523,0.3884891785612071,0.23869149382701838,0.21511096097824878
2009-11-16,2.350000000000172,2.1295776322621864,2.2108276322621623,2.344577632262211,1.9862500000001229,2.3473279759142076,2.1235779759142073,2.1985779759141826
2009-11-17,-0.0010000000001621175,-0.062149407316957936,-0.3030000000001416,0.02399999999981515,-0.1131494073169117,-0.20433660097535183,-0.18484788758719867,-0.23592450099950923
2009-11-18,-0.5539999999999796,-0.5399999999999794,-0.3369999999999821,-0.6095790664216744,-0.5783033293269415,-0.651981268306715,-0.7664022018850173,-0.8504022018850202
2009-11-19,0.5190000000001431,0.49500000000014416,0.33450000000012625,0.6315000000001632,0.2925000000001242,0.406000000000165,0.273500000000165,0.22750000000014414
2009-11-20,-0.5292222407620244,-0.5700000000001435,-0.5925000000001232,-0.602896132342732,-0.607896132342691,-0.770000000000164,-0.7945201452060764,-0.7525000000001435
2009-11-23,0.8799999999999628,0.8696046912477655,1.1196046912477697,0.7699999999999584,0.8099999999999674,0.9799999999999628,0.9457825777626561,0.7699999999999674
2009-11-24,2.3544387666120823,2.3600000000000287,2.302500000000026,2.5220997961263714,1.742500000000026,2.1229633876600444,1.735463387660041,1.3954633876600409
2009-11-25,0.819999999999972,0.669999999999972,0.5899999999999728,0.8599999999999675,1.0961920787812784,1.0302781533260135,0.7702781533260173,1.4002781533260176
2009-11-26,-0.00526000062905605,-0.010039886943922799,-0.00372677947942068,0.0,-0.01376666642334348,-0.016067101233509084,-0.020846987548375828,-0.01376666642334348
2009-11-27,1.3287500000000358,1.3287500000000358,0.331250000000032,1.5287500000000382,0.9250000000000344,0.7200000000000398,0.7400000000000355,0.8150000000000355
2009-11-30,0.045000000000009185,0.045000000000009185,-0.21306475279419504,0.11093524720580919,0.01800000000000764,-0.11635945959047964,-0.12170935712902006,-0.045631841811696466
2009-12-01,-0.38152486897863586,-0.3799747556206814,0.2149999999999829,-0.7562247556206843,-0.08027486897863502,0.08120192883143512,-0.2985232021899473,-0.13588837128476802
2009-12-02,-0.41873557201972567,-0.20027208847285854,0.3599999999999851,-0.6500000000000228,-0.12000000000001755,-0.25500000000002176,-0.7050000000000225,-0.6750000000000221
2009-12-03,-0.14399999999998744,-0.14399999999998744,0.5780000000000074,-0.5799999999999851,0.1220000000000101,0.008975543460672688,-0.5126398722202656,-0.377056815050845
2009-12-04,-3.667249999999771,-3.667249999999771,-3.262999999999816,-4.047499999999748,-3.6607465230153102,-4.439936721233807,-3.9442952936268756,-4.1776867212338304
2009-12-07,1.5387499999997296,1.533450777092396,1.3649999999997822,1.6974999999997036,1.2099160347548334,1.3772100814450452,1.0812686087050842,0.9560533510426196
2009-12-08,-0.10374999999991179,-0.2037499999999203,-1.2788059350088805,0.5975000000000964,-1.4785829344942085,-2.8232699931017167,-3.705769993101751,-2.864519993101734
2009-12-09,-0.035040291698690884,-0.011249999999832562,0.27120970830127455,-0.18229387017405574,0.26245970830125576,0.5072985415057334,0.6971106925513411,0.5185485415056964
2009-12-10,-1.8075000000000163,-1.821500000000016,-1.6920000000000168,-1.8375000000000175,-1.255500000000015,-1.5315000000000127,-1.350071199063288,-1.0650000000000095
2009-12-11,-1.910000000000174,-1.7460000000001559,-1.3080000000001373,-2.0000000000001914,-0.9057462044182248,-1.2697462044182075,-1.3050364469732918,-0.773746204418173
2009-12-14,-0.6787500000000769,-0.5427500000000701,-0.29700000000006394,-0.7487500000000844,-0.2702500000000554,-0.3679814155654925,-0.32854627297664424,-0.20757507586603569
2009-12-15,-0.8437499999999367,-0.608749999999943,-0.05499999999994889,-0.9287499999999305,-0.15653693500967664,-0.00980288795519386,0.05866017703506593,-0.0874832065201655
2009-12-16,0.1434698896205238,0.13875000000017396,0.08500000000015462,0.1587500000002126,0.10625000000011596,0.04347756634230948,0.03630250617265964,0.059447455962601335
2009-12-17,2.1337499999998317,1.9077499999998324,1.0069999999998513,2.3937499999997947,0.6302499999998885,0.04246658639485574,-1.1407917157076888,-0.6920417157077076
2009-12-18,-1.4409619504385258,-1.4349619504385256,-1.187012923153154,-1.5615509727146548,-0.8830509727146431,-0.5142372470405312,0.014403425437641414,-0.2113427984192425
2009-12-21,-3.419999999999974,-3.4699999999999744,-2.8387499999999806,-3.9762499999999723,-2.3584736118913905,-1.6295540590723656,-0.7912499999999973,-0.9812499999999945
2009-12-22,-1.0953268771273201,-1.0453268771273203,-0.6228268771273464,-1.3378268771273103,-0.4153268771273726,-0.23873658883291937,-0.04128285551564644,-0.08156346596037073
2009-12-23,-0.6650000000000003,-0.7203205200432347,-0.7712500000000003,-0.7087500000000002,-0.5075000000000003,-0.5875381249981034,-0.2806410400864691,-0.2591086450413379
2009-12-24,-0.9400000000001688,-0.8310000000001481,-0.5055000000001272,-1.15750000000019,-0.28100000000008485,-0.12781978595014198,0.2120000000000417,0.27100000000002056
2009-12-25,0.0,0.0,0.0,0.0,-0.005283990217058677,-0.007006767037232276,-0.011680350788555937,-0.005283990217058677
2009-12-28,-2.1749999999998333,-2.3189999999998547,-2.5957499999998763,-2.3262499999998125,-1.766499999999939,-1.3312499999999805,-0.420750000000043,-0.7160000000000433
2009-12-29,0.7797171960075486,0.7889999999998507,0.7807499999998748,0.8713330453809897,0.5018658493734027,0.3056664194149722,-0.030866055924621272,0.07003259744112192
2009-12-30,0.4950000000000469,0.43100000000004673,0.17300000000003954,0.5500000000000538,-0.08428487609304595,-0.25600000000000067,-0.43400000000002065,-0.44300000000001405
2009-12-31,-0.890000000000012,-0.890000000000012,-0.6887500000000103,-0.9350000000000136,-0.22492824447563034,-0.004631162849680221,0.22604909143824153,0.1962500000000034
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.006967651425817276,0.0
2010-01-04,1.3750000000000069,1.6190000000000064,2.0457500000000053,1.405000000000008,1.221250000000001,1.007249999999999,0.30399999999999866,0.5767499999999973
2010-01-05,1.4549999999999983,1.5309999999999981,1.4142499999999973,1.4549999999999983,0.6487499999999984,0.5640697137667828,0.06230924379164368,-0.12359537810417864
2010-01-06,0.609999999999988,0.7394128775024578,1.0407499999999927,0.6749999999999858,0.6362499999999994,0.6344252687477064,0.6670005118763277,0.6317505118763292
2010-01-07,-0.45838845739984174,-0.44024292975592944,-0.4500000000000171,-0.5000000000000179,-0.1952749076392499,-0.3136313871557456,-0.3141492245508958,-0.2872627743114766
2010-01-08,0.65000000000001,0.5450000000000088,0.6650000000000095,0.6200000000000108,0.49161011904491597,0.6150000000000049,0.7981338430216679,0.6400000000000023
2010-01-11,-0.5039999999999978,-0.5039999999999978,-0.6952203743323327,-0.4099999999999982,-0.6579999999999975,-0.7552203743323328,-0.7852203743323328,-0.7212203743323331
2010-01-12,3.2500000000001474,2.8425000000001233,2.8725000000001195,3.3600000000001673,0.5975000000000356,0.6175000000000332,-0.10571964168832702,-1.1200000000000088
2010-01-13,-0.4860000000002736,-0.3104423476555269,-0.12235079700565953,-0.5850000000003129,0.23424999999992274,0.33818029626257723,0.3147234674904465,0.5308294992572299
2010-01-14,1.347813708868693,1.163250000000137,1.1470637088686744,1.3918137088687135,0.4554661630185461,0.8544024541500342,0.8934024541500332,0.47965245414998997
2010-01-15,1.712999999999983,1.4354999999999853,1.2574999999999847,1.7739999999999807,0.559265415183196,1.2136676370170525,1.4067654151831939,0.6771676370170576
2010-01-18,0.0,-0.0031651587090732254,-0.0031651587090732254,0.0,-0.014823993140941235,-0.009766835967491743,-0.012303194495573962,-0.012303194495573962
2010-01-19,-0.13300000000014953,0.04424999999987004,0.1722499999998674,-0.22900000000016907,0.3014999999999306,0.22024999999988967,0.2854999999998905,0.40674999999993144
2010-01-20,0.04300000000018108,-0.2642499999998443,-0.6672499999998435,0.21900000000020628,-0.6714999999999207,-0.4004905386342852,-0.38074053863428564,-0.6299107287341994
2010-01-21,-0.3700000000000491,-0.8025000000000424,-1.3545809940333449,-0.10000000000005566,-1.3872821377586788,-1.4375000000000362,-1.4613598277199988,-1.6604475574955901
2010-01-22,0.48699999999986987,0.43529938159528136,0.42849999999988925,0.49599999999985095,0.5508235979598339,0.9045937734349304,1.0395280179885662,0.7082701754750411
2010-01-25,0.1500000000001598,0.314204325451074,0.6437500000001374,0.025000000000182446,0.4002446928022998,-0.01457863877731717,-0.35938979606559096,0.0272937394483211
2010-01-26,0.5527490991985873,0.5879379271710646,0.642499999999967,0.5348111720274825,0.6799999999999731,0.7224999999999655,0.7124999999999716,0.6449999999999751
2010-01-27,-1.5500000000000063,-1.7051866678319765,-2.2214366678319735,-1.4795421949934582,-1.432042194993453,-0.9483148357492706,-0.2993987140571203,-0.6325000000000042
